StudentID,Gender,AdmissionQuota,AccommodationType,IsRural,NumberOfSiblings,MotherEducation,FatherEducation,IsFatherLiterate,IsMotherLiterate,IsFirstGenerationLearner,CommuteTimeMinutes,FamilyAnnualIncome,FamilyEconomicStatus,HasReliableInternet,HasOwnLaptop,IsPreparingCompetitiveExam,AvgPastPerformance,MediumChanged,AvgMarks_LatestTerm,AvgMarks_PreviousTerm,MarksTrend,FailureRate_LatestTerm,AvgAttendance_LatestTerm,WorksPartTime,IsDropout
RJ_2122,Female,General,DayScholar,TRUE,1,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,59,132902.3503,General_Tier,TRUE,FALSE,TRUE,62.13303679,FALSE,56.01267304,63.873913,-7.861239964,0.12215693,60.80749135,TRUE,FALSE
RJ_2123,Male,SC,DayScholar,FALSE,2,Primary (Up to 5th),High School (10th),TRUE,TRUE,FALSE,37,284466.0655,General_Tier,FALSE,FALSE,FALSE,73.96391923,FALSE,72.58656387,65.18136595,7.405197914,0,78.87946304,FALSE,FALSE
RJ_2124,Female,ST,DayScholar,TRUE,2,Graduate or Higher,No Formal Education,FALSE,TRUE,FALSE,82,1041939.652,General_Tier,TRUE,FALSE,FALSE,61.50296245,TRUE,39.6507644,56.14816212,-16.49739772,0.474781097,74.86017726,FALSE,FALSE
RJ_2125,Male,SC,DayScholar,TRUE,2,Senior Secondary (12th),High School (10th),TRUE,TRUE,FALSE,65,130761.8112,General_Tier,FALSE,FALSE,FALSE,82.16289772,FALSE,86.63017613,88.39798059,-1.767804464,0.053345716,72.47065332,TRUE,FALSE
RJ_2126,Male,ST,DayScholar,TRUE,0,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,52,40000,BPL,FALSE,FALSE,FALSE,77.998873,TRUE,63.57169985,87.06899023,-23.49729038,0,72.7931958,TRUE,TRUE
RJ_2127,Female,General,Hostel,TRUE,1,Primary (Up to 5th),Primary (Up to 5th),FALSE,TRUE,TRUE,21,132410.9589,General_Tier,TRUE,FALSE,FALSE,70.78687791,FALSE,70.22362782,72.8861325,-2.662504681,0,78.96564149,FALSE,FALSE
RJ_2128,Female,OBC,Rented,FALSE,2,Senior Secondary (12th),Middle (Up to 8th),TRUE,TRUE,FALSE,34,475380.3102,General_Tier,TRUE,TRUE,FALSE,67.39177192,FALSE,62.90324049,68.9599065,-6.05666601,0.042026922,70.68914166,FALSE,FALSE
RJ_2129,Male,General,DayScholar,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,70,216836.1254,General_Tier,TRUE,FALSE,FALSE,87.39291568,FALSE,93.32745878,88.69740356,4.630055222,0,62.95752945,FALSE,FALSE
RJ_2130,Female,OBC,DayScholar,FALSE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,TRUE,TRUE,28,399505.1776,General_Tier,TRUE,FALSE,TRUE,58.67161857,TRUE,40.83747343,53.81687878,-12.97940535,0.109863268,65.40105573,FALSE,FALSE
RJ_2131,Female,SC,DayScholar,TRUE,0,Primary (Up to 5th),High School (10th),TRUE,TRUE,TRUE,84,426624.2054,General_Tier,FALSE,FALSE,FALSE,75.01251563,FALSE,74.65611405,72.731087,1.925027058,0.069902323,62.12660765,FALSE,FALSE
RJ_2132,Female,OBC,DayScholar,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,72,331225.7578,General_Tier,TRUE,TRUE,FALSE,71.69737317,TRUE,44.91497943,73.37005601,-28.45507658,0.100120682,77.38230698,FALSE,FALSE
RJ_2133,Male,OBC,DayScholar,TRUE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,TRUE,45,273137.1767,General_Tier,TRUE,TRUE,FALSE,46.78515178,FALSE,45.64287981,49.80574222,-4.162862418,0.221355339,89.95843702,FALSE,FALSE
RJ_2134,Female,OBC,Hostel,FALSE,1,Senior Secondary (12th),No Formal Education,FALSE,FALSE,FALSE,30,330688.2087,General_Tier,TRUE,TRUE,TRUE,59.22789164,FALSE,51.14070994,57.03404734,-5.893337408,0.113065564,74.04190809,FALSE,FALSE
RJ_2135,Male,ST,DayScholar,TRUE,3,Senior Secondary (12th),High School (10th),TRUE,TRUE,FALSE,58,141464.4822,General_Tier,TRUE,FALSE,TRUE,76.82054128,FALSE,69.38077189,71.65955794,-2.278786052,0.199721458,74.04585152,FALSE,FALSE
RJ_2136,Male,ST,DayScholar,TRUE,0,Senior Secondary (12th),No Formal Education,FALSE,TRUE,TRUE,76,467341.6515,General_Tier,FALSE,TRUE,FALSE,54.67661861,TRUE,31.03185152,50.34340063,-19.31154911,0.386750395,77.20385883,FALSE,TRUE
RJ_2137,Female,General,DayScholar,TRUE,1,Primary (Up to 5th),No Formal Education,FALSE,FALSE,TRUE,59,196990.3481,General_Tier,TRUE,TRUE,FALSE,82.13620652,TRUE,74.87276629,85.31482599,-10.4420597,0,70.73125767,TRUE,TRUE
RJ_2138,Female,ST,DayScholar,FALSE,0,High School (10th),No Formal Education,FALSE,FALSE,TRUE,22,173215.8401,General_Tier,FALSE,FALSE,FALSE,75.01547905,TRUE,61.45118775,68.76571101,-7.314523264,0.182649707,79.59066921,FALSE,FALSE
RJ_2139,Male,OBC,DayScholar,TRUE,2,High School (10th),Primary (Up to 5th),TRUE,TRUE,TRUE,89,303823.1903,General_Tier,TRUE,TRUE,FALSE,60.93806622,FALSE,67.11170591,59.68852885,7.423177056,0.170880528,72.72843248,TRUE,FALSE
RJ_2140,Male,OBC,DayScholar,FALSE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,TRUE,TRUE,28,225153.9559,General_Tier,TRUE,FALSE,FALSE,58.26489533,FALSE,63.23993473,58.69050627,4.549428461,0.044870822,64.85977114,FALSE,FALSE
RJ_2141,Female,OBC,DayScholar,TRUE,2,Middle (Up to 8th),No Formal Education,FALSE,FALSE,TRUE,51,212419.966,General_Tier,TRUE,TRUE,TRUE,65.48758322,TRUE,42.65976094,56.20010721,-13.54034627,0.20306117,50.17458169,FALSE,FALSE
RJ_2142,Female,EWS,DayScholar,TRUE,0,No Formal Education,High School (10th),TRUE,FALSE,TRUE,72,398645.9365,EWS,TRUE,TRUE,FALSE,69.86409129,FALSE,65.58008419,64.40219708,1.177887107,0.029377353,65.00284151,FALSE,FALSE
RJ_2143,Female,OBC,Rented,TRUE,2,Primary (Up to 5th),Primary (Up to 5th),FALSE,FALSE,FALSE,43,132595.4511,General_Tier,TRUE,TRUE,FALSE,63.05544745,FALSE,71.03123846,58.54818958,12.48304888,0.298449575,63.20465449,TRUE,FALSE
RJ_2144,Male,OBC,DayScholar,TRUE,2,Primary (Up to 5th),High School (10th),TRUE,TRUE,FALSE,52,329153.4303,General_Tier,TRUE,FALSE,FALSE,92.71199986,FALSE,89.60722798,82.45281205,7.154415923,0.085776603,79.37541314,FALSE,FALSE
RJ_2145,Female,OBC,DayScholar,FALSE,1,Primary (Up to 5th),High School (10th),TRUE,TRUE,TRUE,34,432649.5445,General_Tier,TRUE,FALSE,FALSE,81.72560017,FALSE,82.81349717,82.83436738,-0.020870216,0,68.62891695,FALSE,FALSE
RJ_2146,Female,OBC,DayScholar,FALSE,0,Middle (Up to 8th),Middle (Up to 8th),TRUE,FALSE,TRUE,27,193416.9497,General_Tier,FALSE,FALSE,FALSE,74.89826866,FALSE,78.67939607,77.89891139,0.780484684,0.248353075,80.77442583,TRUE,FALSE
RJ_2147,Female,OBC,DayScholar,TRUE,1,Middle (Up to 8th),Middle (Up to 8th),TRUE,FALSE,TRUE,69,277537.1382,General_Tier,FALSE,FALSE,FALSE,68.47555294,FALSE,64.23648058,68.82930865,-4.592828066,0.197222131,73.23468714,FALSE,FALSE
RJ_2148,Male,OBC,DayScholar,TRUE,0,Senior Secondary (12th),No Formal Education,FALSE,FALSE,FALSE,47,704435.4473,General_Tier,TRUE,TRUE,FALSE,59.81710366,TRUE,49.10793772,54.81871239,-5.710774665,0.280476315,65.37486033,FALSE,FALSE
RJ_2149,Female,General,DayScholar,FALSE,3,No Formal Education,Senior Secondary (12th),TRUE,FALSE,FALSE,28,702315.3839,General_Tier,TRUE,TRUE,FALSE,66.96514225,TRUE,62.13157113,67.24417732,-5.112606193,0.076418639,68.21020287,FALSE,FALSE
RJ_2150,Female,General,DayScholar,TRUE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,66,93002.50033,BPL,TRUE,FALSE,TRUE,77.13071978,TRUE,62.95657902,85.33194284,-22.37536382,0.168410028,86.22154223,FALSE,FALSE
RJ_2151,Male,OBC,DayScholar,TRUE,2,High School (10th),Primary (Up to 5th),TRUE,TRUE,TRUE,53,419460.9555,General_Tier,TRUE,TRUE,FALSE,79.58765836,FALSE,85.21080314,70.6499776,14.56082554,0,65.0856906,FALSE,FALSE
RJ_2152,Male,General,DayScholar,TRUE,2,No Formal Education,Senior Secondary (12th),TRUE,FALSE,FALSE,83,163851.4336,General_Tier,TRUE,FALSE,TRUE,54.95914204,TRUE,30,52.56432901,-22.56432901,0.422616822,62.67007446,FALSE,FALSE
RJ_2153,Female,General,DayScholar,TRUE,0,Senior Secondary (12th),Graduate or Higher,TRUE,FALSE,TRUE,46,858778.5937,General_Tier,TRUE,TRUE,FALSE,71.81592893,TRUE,56.35410049,74.70768875,-18.35358826,0.206533035,76.10604754,FALSE,FALSE
RJ_2154,Male,General,Hostel,TRUE,2,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,16,292052.2807,General_Tier,TRUE,FALSE,FALSE,72.50046049,FALSE,79.39182554,59.14521715,20.2466084,0,79.10485218,FALSE,FALSE
RJ_2155,Female,OBC,Hostel,FALSE,1,Middle (Up to 8th),Middle (Up to 8th),TRUE,TRUE,TRUE,39,391489.454,General_Tier,TRUE,FALSE,FALSE,73.95841405,TRUE,61.3107194,84.42838787,-23.11766848,0,74.22032678,TRUE,FALSE
RJ_2156,Female,ST,Hostel,FALSE,0,High School (10th),Primary (Up to 5th),TRUE,TRUE,TRUE,32,94297.42522,BPL,TRUE,FALSE,FALSE,48.25759448,FALSE,45.93070919,52.61423885,-6.68352966,0.282280624,79.01303675,FALSE,FALSE
RJ_2157,Female,OBC,DayScholar,FALSE,2,Graduate or Higher,Primary (Up to 5th),TRUE,TRUE,TRUE,27,828779.4746,Creamy_Layer_OBC,TRUE,FALSE,FALSE,65.17448167,TRUE,46.64107847,60.07833268,-13.43725421,0.392966229,73.68741675,FALSE,FALSE
RJ_2158,Male,OBC,DayScholar,TRUE,1,Senior Secondary (12th),Middle (Up to 8th),FALSE,TRUE,FALSE,89,329371.4203,General_Tier,TRUE,TRUE,FALSE,74.66221149,FALSE,69.72035984,74.05399985,-4.333640012,0.289691874,74.52880766,FALSE,FALSE
RJ_2159,Female,ST,DayScholar,FALSE,3,Middle (Up to 8th),Middle (Up to 8th),TRUE,TRUE,TRUE,18,228632.496,General_Tier,TRUE,TRUE,FALSE,70.23658508,FALSE,73.09504589,71.98455463,1.110491265,0,69.97994211,FALSE,FALSE
RJ_2160,Female,OBC,DayScholar,TRUE,0,Primary (Up to 5th),Primary (Up to 5th),TRUE,TRUE,TRUE,61,264948.461,General_Tier,FALSE,TRUE,FALSE,67.37195703,TRUE,60.19440169,65.66300668,-5.468604984,0.247624252,74.60191847,FALSE,FALSE
RJ_2161,Male,SC,DayScholar,TRUE,1,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,45,215899.1405,General_Tier,FALSE,FALSE,TRUE,74.39801045,TRUE,42.76540117,77.86883035,-35.10342918,0.193970249,59.90336574,FALSE,FALSE
RJ_2162,Female,SC,Hostel,TRUE,1,High School (10th),Graduate or Higher,TRUE,TRUE,FALSE,33,417173.0623,General_Tier,TRUE,FALSE,TRUE,87.64057189,FALSE,70.62574352,81.16851209,-10.54276856,0.031447942,60.6531511,FALSE,FALSE
RJ_2163,Female,SC,DayScholar,TRUE,1,Middle (Up to 8th),High School (10th),FALSE,TRUE,FALSE,79,452387.0204,General_Tier,TRUE,FALSE,FALSE,84.35080748,TRUE,76.32296977,75.69696452,0.62600525,0.077510682,77.34959978,FALSE,FALSE
RJ_2164,Female,OBC,Hostel,TRUE,0,High School (10th),High School (10th),TRUE,TRUE,TRUE,42,453997.6911,General_Tier,FALSE,FALSE,FALSE,59.62680274,FALSE,63.21497231,57.64854886,5.566423451,0.119633242,66.3677054,FALSE,FALSE
RJ_2165,Male,OBC,Hostel,FALSE,1,High School (10th),Primary (Up to 5th),FALSE,TRUE,TRUE,25,166834.9698,General_Tier,TRUE,TRUE,FALSE,69.31763367,FALSE,59.13278134,71.90488944,-12.7721081,0.1657704,63.36560313,FALSE,FALSE
RJ_2166,Female,OBC,DayScholar,FALSE,3,No Formal Education,Primary (Up to 5th),TRUE,FALSE,TRUE,20,81808.7561,BPL,TRUE,TRUE,FALSE,61.46568307,FALSE,62.74092025,68.85946837,-6.118548128,0.070120488,97.32327633,FALSE,FALSE
RJ_2167,Female,OBC,DayScholar,TRUE,2,Primary (Up to 5th),High School (10th),TRUE,TRUE,TRUE,55,218704.5815,General_Tier,FALSE,FALSE,FALSE,87.12678246,FALSE,83.73212872,85.45032226,-1.718193542,0,72.66059059,FALSE,FALSE
RJ_2168,Male,SC,DayScholar,TRUE,2,High School (10th),Graduate or Higher,TRUE,TRUE,FALSE,85,727119.1705,General_Tier,FALSE,TRUE,FALSE,61.65541882,FALSE,65.62299199,61.79015128,3.832840713,0.129380293,49.04339941,FALSE,FALSE
RJ_2169,Male,OBC,DayScholar,TRUE,0,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,52,210609.1073,General_Tier,TRUE,FALSE,FALSE,70.9356851,FALSE,72.61482258,70.19567782,2.419144765,0.14568601,100,TRUE,FALSE
RJ_2170,Male,SC,DayScholar,FALSE,3,No Formal Education,High School (10th),TRUE,FALSE,FALSE,41,257444.5164,General_Tier,TRUE,TRUE,FALSE,67.93426911,FALSE,73.54012541,65.99413336,7.545992058,0,78.47352684,FALSE,FALSE
RJ_2171,Female,SC,DayScholar,TRUE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,TRUE,82,261504.4083,General_Tier,FALSE,FALSE,FALSE,72.08698158,FALSE,62.9477653,74.57976214,-11.63199685,0.170957125,60.59303063,FALSE,FALSE
RJ_2172,Male,OBC,DayScholar,FALSE,1,Senior Secondary (12th),Senior Secondary (12th),TRUE,TRUE,FALSE,25,406423.6599,General_Tier,TRUE,TRUE,TRUE,60.45726598,FALSE,45.50191103,67.29842954,-21.79651851,0.123964149,72.42547008,FALSE,FALSE
RJ_2173,Male,OBC,Rented,TRUE,0,No Formal Education,Senior Secondary (12th),FALSE,FALSE,FALSE,32,344547.0633,General_Tier,TRUE,TRUE,TRUE,52.89000778,TRUE,30,59.36745873,-29.36745873,0.463470852,76.3242841,FALSE,FALSE
RJ_2174,Male,OBC,DayScholar,TRUE,1,High School (10th),No Formal Education,FALSE,TRUE,TRUE,78,295941.7672,General_Tier,TRUE,TRUE,FALSE,69.97768708,FALSE,75.1506888,65.83826855,9.312420252,0,53.94556001,FALSE,FALSE
RJ_2175,Female,ST,DayScholar,TRUE,2,High School (10th),No Formal Education,FALSE,FALSE,FALSE,66,436350.5478,General_Tier,TRUE,TRUE,TRUE,66.85602681,FALSE,52.48709013,70.78034213,-18.293252,0.130399276,81.97024774,FALSE,FALSE
RJ_2176,Female,OBC,DayScholar,TRUE,1,No Formal Education,Senior Secondary (12th),TRUE,FALSE,FALSE,86,511083.7565,General_Tier,FALSE,FALSE,FALSE,58.3618587,TRUE,30.75481462,52.33416971,-21.57935508,0.36769344,86.46374176,FALSE,TRUE
RJ_2177,Male,OBC,Hostel,TRUE,0,Graduate or Higher,High School (10th),FALSE,FALSE,FALSE,36,528253.7495,General_Tier,TRUE,TRUE,TRUE,49.60417279,FALSE,45.89181513,44.23448307,1.657332058,0.285375909,64.11730713,FALSE,FALSE
RJ_2178,Female,ST,DayScholar,TRUE,1,No Formal Education,Primary (Up to 5th),TRUE,FALSE,TRUE,76,103124.1314,BPL,TRUE,FALSE,FALSE,66.17083532,FALSE,63.36675194,65.72549597,-2.358744024,0.054324889,72.23904619,TRUE,FALSE
RJ_2179,Female,EWS,Hostel,FALSE,1,Middle (Up to 8th),Primary (Up to 5th),FALSE,FALSE,FALSE,32,229006.6397,EWS,FALSE,FALSE,FALSE,72.3971735,FALSE,72.09113984,71.9720241,0.119115736,0.083591678,83.07223899,FALSE,FALSE
RJ_2180,Male,OBC,DayScholar,TRUE,1,Primary (Up to 5th),Primary (Up to 5th),TRUE,FALSE,TRUE,45,228659.5517,General_Tier,FALSE,TRUE,TRUE,71.00781772,FALSE,55.87299572,69.3292845,-13.45628878,0.203480371,61.5734689,FALSE,FALSE
RJ_2181,Male,OBC,DayScholar,TRUE,0,High School (10th),No Formal Education,FALSE,FALSE,TRUE,79,171036.522,General_Tier,TRUE,FALSE,FALSE,77.9968911,TRUE,62.3443947,78.34934119,-16.00494648,0.020989941,72.09662002,FALSE,FALSE
RJ_2182,Female,OBC,DayScholar,TRUE,1,Graduate or Higher,Middle (Up to 8th),TRUE,TRUE,FALSE,83,602530.2364,General_Tier,TRUE,TRUE,FALSE,59.98325954,FALSE,58.65628903,58.58329796,0.072991071,0.00817249,85.519394,FALSE,FALSE
RJ_2183,Male,General,DayScholar,TRUE,2,Senior Secondary (12th),Middle (Up to 8th),TRUE,TRUE,FALSE,47,559424.3883,General_Tier,TRUE,FALSE,TRUE,41.17467054,FALSE,30,33.24812602,-3.248126016,0.35729026,67.0529107,TRUE,FALSE
RJ_2184,Male,SC,DayScholar,TRUE,0,Middle (Up to 8th),Primary (Up to 5th),FALSE,FALSE,TRUE,69,201420.4148,General_Tier,TRUE,FALSE,TRUE,55.32176393,FALSE,46.90437355,54.07094339,-7.166569837,0.058900472,57.43188,FALSE,FALSE
RJ_2185,Male,General,DayScholar,TRUE,2,Primary (Up to 5th),High School (10th),TRUE,TRUE,TRUE,57,339567.0421,General_Tier,TRUE,FALSE,FALSE,95,FALSE,87.74960676,89.84583292,-2.096226161,0,68.58509481,FALSE,FALSE
RJ_2186,Female,OBC,Hostel,TRUE,0,Middle (Up to 8th),Primary (Up to 5th),TRUE,TRUE,TRUE,42,209028.5279,General_Tier,FALSE,FALSE,FALSE,78.73022592,FALSE,78.65559397,82.00604034,-3.350446368,0,70.84710246,FALSE,FALSE
RJ_2187,Male,ST,DayScholar,TRUE,0,Middle (Up to 8th),Middle (Up to 8th),TRUE,TRUE,TRUE,60,230879.0713,General_Tier,FALSE,FALSE,FALSE,83.21025083,FALSE,82.98309553,83.91436228,-0.931266748,0,72.43182904,FALSE,FALSE
RJ_2188,Male,OBC,DayScholar,FALSE,1,High School (10th),No Formal Education,FALSE,FALSE,TRUE,32,390981.7423,General_Tier,TRUE,FALSE,FALSE,77.24625306,FALSE,70.53104735,64.90447009,5.626577259,0,80.10126144,FALSE,FALSE
RJ_2189,Male,SC,DayScholar,TRUE,0,Middle (Up to 8th),High School (10th),TRUE,TRUE,TRUE,53,233205.4632,General_Tier,TRUE,TRUE,TRUE,77.1370247,FALSE,67.42688158,81.15352943,-13.72664785,0.020204754,74.08589668,FALSE,FALSE
RJ_2190,Female,EWS,DayScholar,TRUE,1,No Formal Education,Primary (Up to 5th),TRUE,FALSE,TRUE,55,100852.5484,BPL,FALSE,TRUE,FALSE,86.91904822,TRUE,69.00524383,89.4450023,-20.43975846,0,69.33282501,FALSE,TRUE
RJ_2191,Female,General,Hostel,TRUE,1,Graduate or Higher,Middle (Up to 8th),TRUE,FALSE,FALSE,22,601680.6379,General_Tier,FALSE,TRUE,FALSE,62.64619813,TRUE,56.933634,65.60286503,-8.669231032,0.057361558,71.86216027,TRUE,FALSE
RJ_2192,Female,OBC,DayScholar,TRUE,2,Primary (Up to 5th),Primary (Up to 5th),FALSE,FALSE,TRUE,46,59295.09263,BPL,FALSE,FALSE,FALSE,64.17832869,FALSE,64.16304153,53.64684473,10.5161968,0.003790615,73.64319473,FALSE,FALSE
RJ_2193,Male,OBC,Hostel,FALSE,3,Senior Secondary (12th),Primary (Up to 5th),TRUE,TRUE,TRUE,39,553675.5926,General_Tier,TRUE,TRUE,TRUE,66.78791255,TRUE,40.4033729,59.66373523,-19.26036233,0.406922251,84.16803536,FALSE,FALSE
RJ_2194,Male,EWS,DayScholar,TRUE,2,No Formal Education,Middle (Up to 8th),TRUE,FALSE,FALSE,46,328073.565,EWS,FALSE,FALSE,FALSE,77.55799197,FALSE,76.65794767,70.55190346,6.106044216,0.028269624,68.59745629,FALSE,FALSE
RJ_2195,Male,OBC,DayScholar,FALSE,0,Primary (Up to 5th),No Formal Education,FALSE,TRUE,TRUE,23,210699.6915,General_Tier,TRUE,FALSE,FALSE,87.08476814,FALSE,86.37208977,80.32953911,6.042550652,0.041781354,76.04763628,FALSE,FALSE
RJ_2196,Male,OBC,Hostel,FALSE,1,Middle (Up to 8th),Middle (Up to 8th),TRUE,TRUE,TRUE,42,233776.2193,General_Tier,FALSE,TRUE,TRUE,58.34161554,FALSE,42.35963525,59.24383546,-16.88420021,0.291533425,88.56202695,FALSE,FALSE
RJ_2197,Male,ST,DayScholar,FALSE,0,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,41,278990.376,General_Tier,FALSE,TRUE,FALSE,75.02740076,TRUE,52.11177933,76.95434034,-24.84256101,0.190005779,75.36365893,FALSE,TRUE
RJ_2198,Male,OBC,DayScholar,FALSE,1,Middle (Up to 8th),Middle (Up to 8th),TRUE,TRUE,TRUE,19,360813.5695,General_Tier,TRUE,TRUE,FALSE,46.12019928,FALSE,49.92142958,41.61617083,8.305258746,0.218648434,91.09356647,FALSE,FALSE
RJ_2199,Female,ST,DayScholar,TRUE,1,Primary (Up to 5th),Senior Secondary (12th),FALSE,FALSE,FALSE,71,599369.7269,General_Tier,TRUE,FALSE,FALSE,84.06191824,FALSE,86.7510475,76.97722641,9.773821087,0,67.79398155,FALSE,FALSE
RJ_2200,Male,OBC,DayScholar,FALSE,1,Primary (Up to 5th),High School (10th),TRUE,FALSE,TRUE,40,270143.6293,General_Tier,FALSE,FALSE,TRUE,67.97182716,FALSE,54.19186653,68.01150351,-13.81963699,0.238244154,87.75562788,TRUE,FALSE
RJ_2201,Male,OBC,DayScholar,FALSE,0,Senior Secondary (12th),High School (10th),TRUE,TRUE,FALSE,41,507306.5937,General_Tier,TRUE,TRUE,FALSE,75.29379454,TRUE,61.07000812,81.42560359,-20.35559546,0.010522527,72.33123337,FALSE,FALSE
RJ_2202,Female,SC,DayScholar,TRUE,1,Primary (Up to 5th),Middle (Up to 8th),TRUE,TRUE,TRUE,69,271710.9027,General_Tier,TRUE,TRUE,FALSE,95,TRUE,93.01073326,95,-1.989266737,0,69.18795871,FALSE,FALSE
RJ_2203,Female,ST,DayScholar,FALSE,1,No Formal Education,Primary (Up to 5th),FALSE,FALSE,TRUE,34,114737.6304,BPL,FALSE,FALSE,FALSE,81.88487719,FALSE,84.88238552,80.68107399,4.201311533,0,91.03252731,FALSE,FALSE
RJ_2204,Male,OBC,Hostel,TRUE,1,Primary (Up to 5th),High School (10th),TRUE,FALSE,TRUE,22,308865.1948,General_Tier,TRUE,TRUE,FALSE,65.45760081,FALSE,69.99715885,69.90310291,0.094055941,0.047729085,84.81617918,FALSE,FALSE
RJ_2205,Male,General,DayScholar,TRUE,0,Primary (Up to 5th),Senior Secondary (12th),FALSE,TRUE,TRUE,85,230454.7517,General_Tier,TRUE,FALSE,FALSE,75.18463173,TRUE,64.51768886,80.29809925,-15.78041039,0.031749499,72.07635744,FALSE,FALSE
RJ_2206,Male,OBC,Rented,TRUE,1,Senior Secondary (12th),No Formal Education,FALSE,TRUE,FALSE,18,328263.9148,General_Tier,TRUE,TRUE,FALSE,73.83678262,FALSE,70.42184546,74.5428376,-4.120992143,0.112812051,76.20403623,FALSE,FALSE
RJ_2207,Female,General,DayScholar,TRUE,1,No Formal Education,Senior Secondary (12th),TRUE,FALSE,FALSE,71,579841.6638,General_Tier,TRUE,TRUE,FALSE,72.13660516,TRUE,50.27083389,55.29642643,-5.025592539,0.224510573,68.04572963,FALSE,FALSE
RJ_2208,Male,EWS,DayScholar,FALSE,1,No Formal Education,Middle (Up to 8th),TRUE,FALSE,TRUE,42,296392.5958,EWS,FALSE,FALSE,TRUE,67.6197148,FALSE,59.62814573,63.57040644,-3.942260713,0.186215559,84.11261737,FALSE,FALSE
RJ_2209,Female,OBC,DayScholar,TRUE,0,Middle (Up to 8th),Senior Secondary (12th),TRUE,TRUE,FALSE,50,476443.3853,General_Tier,TRUE,TRUE,TRUE,67.52741961,TRUE,42.59939245,64.22868645,-21.629294,0.319146234,68.38792944,FALSE,FALSE
RJ_2210,Female,SC,DayScholar,TRUE,1,High School (10th),Primary (Up to 5th),TRUE,FALSE,TRUE,47,299467.9666,General_Tier,TRUE,FALSE,FALSE,66.7119114,TRUE,59.38978764,72.62450441,-13.23471677,0.227268891,63.10738442,FALSE,TRUE
RJ_2211,Male,OBC,DayScholar,TRUE,2,Senior Secondary (12th),Primary (Up to 5th),FALSE,TRUE,FALSE,86,379760.1527,General_Tier,TRUE,TRUE,FALSE,82.68759392,TRUE,62.90279824,75.99907078,-13.09627254,0.303573855,68.16254429,FALSE,FALSE
RJ_2212,Male,SC,Hostel,TRUE,1,No Formal Education,High School (10th),TRUE,FALSE,TRUE,25,632099.1898,General_Tier,TRUE,TRUE,FALSE,72.1668984,TRUE,71.62127712,72.54856597,-0.927288845,0,80.84712197,FALSE,FALSE
RJ_2213,Female,OBC,DayScholar,FALSE,1,Middle (Up to 8th),Primary (Up to 5th),TRUE,FALSE,FALSE,23,136881.7714,General_Tier,TRUE,TRUE,FALSE,69.74012433,FALSE,78.06906613,64.88798142,13.18108471,0,56.84556464,TRUE,FALSE
RJ_2214,Male,SC,DayScholar,FALSE,2,High School (10th),Senior Secondary (12th),FALSE,TRUE,FALSE,28,405758.1268,General_Tier,TRUE,FALSE,TRUE,60.10411921,FALSE,49.17299409,70.44175863,-21.26876454,0.201344283,88.00890062,FALSE,FALSE
RJ_2215,Male,General,DayScholar,FALSE,0,Middle (Up to 8th),Primary (Up to 5th),TRUE,TRUE,TRUE,21,204510.0507,General_Tier,TRUE,FALSE,FALSE,82.05785608,FALSE,83.50737863,77.64190244,5.865476188,0,90.69967751,FALSE,FALSE
RJ_2216,Male,EWS,Hostel,FALSE,1,Middle (Up to 8th),No Formal Education,FALSE,TRUE,TRUE,26,93495.19785,BPL,TRUE,TRUE,FALSE,88.89679116,FALSE,93.28831019,88.8419449,4.446365286,0,98.16618424,FALSE,FALSE
RJ_2217,Female,ST,DayScholar,FALSE,2,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,41,97919.18493,BPL,TRUE,TRUE,FALSE,64.91705594,TRUE,52.77284305,60.15557677,-7.382733723,0.023036717,85.45435889,FALSE,FALSE
RJ_2218,Male,General,DayScholar,FALSE,3,Primary (Up to 5th),Primary (Up to 5th),FALSE,TRUE,TRUE,27,196707.8088,General_Tier,TRUE,FALSE,TRUE,65.69419146,FALSE,50.6805638,62.95923676,-12.27867297,0.267008308,69.47949476,FALSE,FALSE
RJ_2219,Male,General,DayScholar,FALSE,1,No Formal Education,No Formal Education,FALSE,FALSE,TRUE,37,156502.8239,General_Tier,FALSE,TRUE,FALSE,73.78422198,FALSE,72.93665591,74.17402292,-1.237367008,0,81.34382609,TRUE,FALSE
RJ_2220,Female,General,Hostel,FALSE,3,Graduate or Higher,No Formal Education,FALSE,TRUE,FALSE,44,605017.8883,General_Tier,TRUE,TRUE,FALSE,77.63209002,FALSE,75.33777503,79.39408111,-4.05630608,0.079991391,80.85578886,FALSE,FALSE
